url,written,written_human_readable,origin,shape,shards,chunks,license,name,description,organismId,fbbiId
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010237_G100010241--2013_08_20_15_53_43_chamber--U01--V01.ome.zarr,8015311483.2,7.46 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4857,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010237_G100010241--2013_08_20_15_53_43_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100008608_G100008610--2013_11_05_20_28_35_chamber--U00--V01.ome.zarr,32479798269.6,30.25 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4825,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100008608_G100008610--2013_11_05_20_28_35_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100004906_G100002201--2013_08_25_19_31_15_chamber--U01--V01.ome.zarr,49346526002.4,45.96 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4805,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100004906_G100002201--2013_08_25_19_31_15_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100012694_G100012776--2013_10_02_14_27_33_chamber--U01--V01.ome.zarr,39327288422.4,36.63 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4880,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100012694_G100012776--2013_10_02_14_27_33_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100007887_G100007889--2013_10_29_19_56_21_chamber--U01--V01.ome.zarr,31415922252.0,29.26 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4815,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100007887_G100007889--2013_10_29_19_56_21_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100003741_G100003739--2013_09_30_14_59_10_chamber--U01--V01.ome.zarr,31019679424.8,28.89 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4894,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100003741_G100003739--2013_09_30_14_59_10_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010623_G100010731--2013_08_23_17_27_23_chamber--U01--V01.ome.zarr,46712276661.6,43.50 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4866,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010623_G100010731--2013_08_23_17_27_23_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100008302_G100008304--2013_12_02_21_30_23_chamber--U01--V01.ome.zarr,41860439359.200005,38.99 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4826,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100008302_G100008304--2013_12_02_21_30_23_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100004339_G100004341--2013_09_27_15_24_28_chamber--U01--V01.ome.zarr,40598142710.4,37.81 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4802,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100004339_G100004341--2013_09_27_15_24_28_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100002978_G100002980--2013_08_29_12_36_46_chamber--U01--V01.ome.zarr,31653478533.6,29.48 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4455,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100002978_G100002980--2013_08_29_12_36_46_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100002411_G100002481--2013_08_28_14_46_59_chamber--U00--V01.ome.zarr,33161938524.0,30.88 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4353,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100002411_G100002481--2013_08_28_14_46_59_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100007887_G100007889--2013_10_29_19_56_21_chamber--U00--V01.ome.zarr,32871223994.4,30.61 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4814,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100007887_G100007889--2013_10_29_19_56_21_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100012537_G100012477--2013_10_01_12_30_33_chamber--U00--V01.ome.zarr,30647288073.6,28.54 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4876,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100012537_G100012477--2013_10_01_12_30_33_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010824_G100010826--2013_12_03_22_14_42_chamber--U00--V01.ome.zarr,35045121434.4,32.64 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4868,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010824_G100010826--2013_12_03_22_14_42_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100003584_G100003586--2013_09_26_15_23_10_chamber--U01--V01.ome.zarr,35164283932.799995,32.75 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4652,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100003584_G100003586--2013_09_26_15_23_10_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100006116_G100006253--2013_10_30_19_38_12_chamber--U00--V01.ome.zarr,35049944160.0,32.64 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4806,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100006116_G100006253--2013_10_30_19_38_12_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100002411_G100002481--2013_08_28_14_46_59_chamber--U01--V01.ome.zarr,31135416998.4,29.00 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4354,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100002411_G100002481--2013_08_28_14_46_59_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100008990_G100009437--2013_12_07_22_33_03_chamber--U01--V01.ome.zarr,35841477117.6,33.38 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4897,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100008990_G100009437--2013_12_07_22_33_03_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100003584_G100003586--2014_06_26_15_58_43_chamber--U01--V01.ome.zarr,31125979288.8,28.99 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4888,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100003584_G100003586--2014_06_26_15_58_43_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010173_G100010177--2014_06_24_12_25_12_chamber--U00--V01.ome.zarr,41214582684.0,38.38 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4855,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010173_G100010177--2014_06_24_12_25_12_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100011084_G100010958--2013_10_04_09_31_04_chamber--U01--V01.ome.zarr,31352356807.2,29.20 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4874,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100011084_G100010958--2013_10_04_09_31_04_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100007665_G100007576--2013_10_28_21_05_26_chamber--U01--V01.ome.zarr,34042240663.2,31.70 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4813,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100007665_G100007576--2013_10_28_21_05_26_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100002655_G100002656--2013_09_24_15_21_06_chamber--U00--V01.ome.zarr,31906612742.4,29.72 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4882,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100002655_G100002656--2013_09_24_15_21_06_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100004727_G100004940--2013_12_08_21_26_28_chamber--U01--V01.ome.zarr,35053340572.799995,32.65 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4803,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100004727_G100004940--2013_12_08_21_26_28_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010607_G100010623--2014_06_23_16_05_11_chamber--U00--V01.ome.zarr,38427849424.799995,35.79 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4863,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010607_G100010623--2014_06_23_16_05_11_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010173_G100010177--2014_06_24_12_25_12_chamber--U01--V01.ome.zarr,39106902859.200005,36.42 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4856,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010173_G100010177--2014_06_24_12_25_12_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100008152_G100008154--2013_11_04_20_31_35_chamber--U00--V01.ome.zarr,32272163272.8,30.06 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4819,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100008152_G100008154--2013_11_04_20_31_35_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100002567_G100002568--2013_09_25_12_55_58_chamber--U01--V01.ome.zarr,37823384728.799995,35.23 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4402,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100002567_G100002568--2013_09_25_12_55_58_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100001988_G100001989--2013_09_23_19_42_50_chamber--U00--V01.ome.zarr,46106019511.200005,42.94 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4339,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100001988_G100001989--2013_09_23_19_42_50_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100003584_G100003586--2013_09_26_15_23_10_chamber--U00--V01.ome.zarr,36165324412.799995,33.68 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4651,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100003584_G100003586--2013_09_26_15_23_10_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100012694_G100012776--2013_10_02_14_27_33_chamber--U00--V01.ome.zarr,35074049788.799995,32.67 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4879,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100012694_G100012776--2013_10_02_14_27_33_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100008236_G100008238--2013_11_06_21_52_31_chamber--U00--V01.ome.zarr,35698394476.799995,33.25 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4822,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100008236_G100008238--2013_11_06_21_52_31_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100001472_G100001473--2013_09_28_19_45_25_chamber--U01--V01.ome.zarr,42606969530.4,39.68 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4297,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100001472_G100001473--2013_09_28_19_45_25_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100008152_G100008154--2013_11_04_20_31_35_chamber--U01--V01.ome.zarr,31143584815.2,29.00 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4821,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100008152_G100008154--2013_11_04_20_31_35_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010173_G100010177--2013_08_22_17_12_07_chamber--U01--V01.ome.zarr,40200568848.0,37.44 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4853,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010173_G100010177--2013_08_22_17_12_07_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
